"date","SP500_total_market_cap"
"2015-10-14","18997807334379.73"
"2015-10-15","19275352797297.95"
"2015-10-16","19364143000388.77"
"2015-10-19","19377564257604.05"
"2015-10-20","19333335455514.91"
"2015-10-21","19222589580044.27"
"2015-10-22","19537170790304.53"
"2015-10-23","19764255349334.26"
"2015-10-26","19738724352521.13"
"2015-10-27","19692330924980.90"
"2015-10-28","19911887201122.12"
"2015-10-29","19913991511046.05"
"2015-10-30","19813613157662.18"
"2015-11-02","20034390531971.19"
"2015-11-03","20082210882928.58"
"2015-11-04","20019412541335.15"
"2015-11-05","20011199420322.09"
"2015-11-06","19997009045359.11"
"2015-11-09","19802340330371.43"
"2015-11-10","19840552641875.74"
"2015-11-11","19780842622839.30"
"2015-11-12","19511650881883.75"
"2015-11-13","19276059553107.11"
"2015-11-16","19558544943049.30"
"2015-11-17","19560126477585.23"
"2015-11-18","19899011714108.63"
"2015-11-19","19864106597022.32"
"2015-11-20","19948645074767.40"
"2015-11-23","19929297359918.76"
"2015-11-24","19940591549114.34"
"2015-11-25","19942086264432.20"
"2015-11-27","19953697942725.37"
"2015-11-30","19851128666276.85"
"2015-12-01","20066851615696.91"
"2015-12-02","19850711302051.40"
"2015-12-03","19569144919143.48"
"2015-12-04","19960375305810.35"
"2015-12-07","19824907009600.06"
"2015-12-08","19706117085680.16"
"2015-12-09","19532824354151.88"
"2015-12-10","19573841848083.42"
"2015-12-11","19203170252509.70"
"2015-12-14","19161665254444.63"
"2015-12-15","19357314838201.98"
"2015-12-16","19640466029414.87"
"2015-12-17","19353961518272.64"
"2015-12-18","19010675978872.72"
"2015-12-21","19152893644578.00"
"2015-12-22","19319753865353.89"
"2015-12-23","19541548825166.29"
"2015-12-24","19508779488938.54"
"2015-12-28","19456668067872.11"
"2015-12-29","19660804447437.28"
"2015-12-30","19525117876399.01"
"2015-12-31","19245728544078.75"
"2016-01-04","18962007308065.67"
"2016-01-05","19012131624308.52"
"2016-01-06","18781958624540.82"
"2016-01-07","18349592207826.88"
"2016-01-08","18151923743520.83"
"2016-01-11","18169348040028.68"
"2016-01-12","18317204245851.99"
"2016-01-13","17855885606508.29"
"2016-01-14","18144264795735.32"
"2016-01-15","17735750425963.29"
"2016-01-19","17747037378286.25"
"2016-01-20","17547013489111.40"
"2016-01-21","17638544109005.96"
"2016-01-22","17998256187480.82"
"2016-01-25","17731514642665.31"
"2016-01-26","17968088328712.82"
"2016-01-27","17766529902770.91"
"2016-01-28","17894766952474.32"
"2016-01-29","18345551570545.88"
"2016-02-01","18274928108463.96"
"2016-02-02","17952268245654.54"
"2016-02-03","17999241593722.45"
"2016-02-04","18000693536174.45"
"2016-02-05","17655891376551.29"
"2016-02-08","17414684750639.91"
"2016-02-09","17399955392671.91"
"2016-02-10","17405549921997.64"
"2016-02-11","17213604048495.03"
"2016-02-12","17531291198773.32"
"2016-02-16","17813884721060.92"
"2016-02-17","18104035352279.98"
"2016-02-18","18009868709734.06"
"2016-02-19","18032269900059.03"
"2016-02-22","18280493481135.11"
"2016-02-23","18060639452637.29"
"2016-02-24","18141068969304.81"
"2016-02-25","18344601333347.45"
"2016-02-26","18303510349317.42"
"2016-02-27","55854292494.01"
"2016-02-29","18157178304411.77"
"2016-03-01","18585194382151.63"
"2016-03-02","18650916296649.54"
"2016-03-03","18715687760568.96"
"2016-03-04","18774266652483.21"
"2016-03-07","18760248468078.96"
"2016-03-08","18566971164793.93"
"2016-03-09","18664115348964.71"
"2016-03-10","18669805355662.03"
"2016-03-11","18968609117877.26"
"2016-03-14","18957258436112.50"
"2016-03-15","18929373810217.35"
"2016-03-16","19035418684874.64"
"2016-03-17","19149969813132.57"
"2016-03-18","19225543266209.87"
"2016-03-21","19250552472615.33"
"2016-03-22","19232850506547.52"
"2016-03-23","19114766911101.68"
"2016-03-24","19106274936223.16"
"2016-03-28","19109850721216.70"
"2016-03-29","19301282040716.32"
"2016-03-30","19367520787939.77"
"2016-03-31","19294427784966.45"
"2016-04-01","19428726617713.16"
"2016-04-04","19344857542096.59"
"2016-04-05","19154211520083.31"
"2016-04-06","19354965228808.10"
"2016-04-07","19125786555398.36"
"2016-04-08","19172287324979.10"
"2016-04-11","19119004741712.85"
"2016-04-12","19302598112986.03"
"2016-04-13","19492190320079.17"
"2016-04-14","19516924323575.18"
"2016-04-15","19518285984891.22"
"2016-04-18","19648251110141.27"
"2016-04-19","19693532438161.95"
"2016-04-20","19703573642905.78"
"2016-04-21","19608296866037.25"
"2016-04-22","19582417832203.50"
"2016-04-25","19555469844530.59"
"2016-04-26","19571792395237.19"
"2016-04-27","19595066758154.16"
"2016-04-28","19414973761566.47"
"2016-04-29","19323149936373.02"
"2016-05-02","19491368567007.98"
"2016-05-03","19317041909095.55"
"2016-05-04","19213704945443.90"
"2016-05-05","19213042254237.80"
"2016-05-06","19284805289881.79"
"2016-05-09","19308185551544.22"
"2016-05-10","19545089529045.75"
"2016-05-11","19353857055941.17"
"2016-05-12","19359995140669.69"
"2016-05-13","19181642809751.31"
"2016-05-16","19360424210533.82"
"2016-05-17","19184352081323.55"
"2016-05-18","19128627665595.75"
"2016-05-19","19065953796774.57"
"2016-05-20","19188696479053.11"
"2016-05-23","19134700900212.63"
"2016-05-24","19399830490957.69"
"2016-05-25","19528186188145.10"
"2016-05-26","19524628553670.89"
"2016-05-27","19621474303286.50"
"2016-05-31","19582332587341.69"
"2016-06-01","19604566537023.98"
"2016-06-02","19668020525008.59"
"2016-06-03","19574751471328.20"
"2016-06-06","19658021780334.21"
"2016-06-07","19679588039330.13"
"2016-06-08","19752748303210.90"
"2016-06-09","19718598006298.11"
"2016-06-10","19539177886004.39"
"2016-06-13","19384301557825.51"
"2016-06-14","19352731984343.48"
"2016-06-15","19316798710570.36"
"2016-06-16","19368614567408.67"
"2016-06-17","19288858940772.85"
"2016-06-20","19399376941504.25"
"2016-06-21","19438117815954.52"
"2016-06-22","19408378081105.35"
"2016-06-23","19664232121107.68"
"2016-06-24","18966419035166.21"
"2016-06-27","18630881709982.81"
"2016-06-28","18953825957136.69"
"2016-06-29","19267736864566.82"
"2016-06-30","19506258206457.23"
"2016-07-01","19545023365511.89"
"2016-07-05","19381009128248.33"
"2016-07-06","19485476066995.13"
"2016-07-07","19469354732698.32"
"2016-07-08","19760168976331.67"
"2016-07-11","19835042675081.27"
"2016-07-12","19965866909725.44"
"2016-07-13","19968377446829.14"
"2016-07-14","20072060458347.63"
"2016-07-15","20052528719939.41"
"2016-07-18","20116854427843.41"
"2016-07-19","20089513541848.31"
"2016-07-20","20174700612674.93"
"2016-07-21","20102384544327.88"
"2016-07-22","20195604883278.81"
"2016-07-25","20140934162607.45"
"2016-07-26","20139483389110.46"
"2016-07-27","20118169319117.42"
"2016-07-28","20152517172528.13"
"2016-07-29","20200666880585.97"
"2016-08-01","20181886753046.81"
"2016-08-02","20056564413269.04"
"2016-08-03","20112374897040.07"
"2016-08-04","20117771700785.11"
"2016-08-05","20293479182520.78"
"2016-08-08","20273270718939.36"
"2016-08-09","20282535564484.90"
"2016-08-10","20231994076280.69"
"2016-08-11","20325054340384.16"
"2016-08-12","20312437301696.36"
"2016-08-15","20364663202908.73"
"2016-08-16","20254443275561.45"
"2016-08-17","20296560201229.37"
"2016-08-18","20336013906470.36"
"2016-08-19","20305326273932.13"
"2016-08-22","20295173668782.19"
"2016-08-23","20333096257527.91"
"2016-08-24","20229742194665.73"
"2016-08-25","20198981136268.98"
"2016-08-26","20172706445468.48"
"2016-08-29","20274508968880.46"
"2016-08-30","20232018507653.63"
"2016-08-31","20184687184617.33"
"2016-09-01","20186384824045.83"
"2016-09-02","20269915457487.64"
"2016-09-06","20351298499710.47"
"2016-09-07","20357788849556.93"
"2016-09-08","20249355470062.11"
"2016-09-09","19764270758639.80"
"2016-09-12","20053022888759.31"
"2016-09-13","19764159465022.73"
"2016-09-14","19753249302710.55"
"2016-09-15","19951501441229.76"
"2016-09-16","19877472606544.44"
"2016-09-19","19875141938759.61"
"2016-09-20","19884499993183.67"
"2016-09-21","20091466525063.45"
"2016-09-22","20235043233948.58"
"2016-09-23","20110469995994.67"
"2016-09-26","19924813933444.44"
"2016-09-27","20058686149361.74"
"2016-09-28","20155388371395.70"
"2016-09-29","19970323499358.97"
"2016-09-30","20166416685882.10"
"2016-10-03","20099056426768.39"
"2016-10-04","20006377550762.34"
"2016-10-05","20086073714285.98"
"2016-10-06","20092290533653.27"
"2016-10-07","20029999447500.53"
"2016-10-10","20128056846429.12"
"2016-10-11","19883153993496.38"
"2016-10-12","19908113430045.30"
"2016-10-13","19842687477779.57"
"2016-10-14","19848552768619.97"
"2016-10-17","19791546127517.73"
"2016-10-18","19918524406124.23"
"2016-10-19","19963322929673.35"
"2016-10-20","19932997596366.64"
"2016-10-21","19940947826521.93"
"2016-10-24","20047557048609.03"
"2016-10-25","19964265215768.42"
"2016-10-26","19925349012613.59"
"2016-10-27","19863242689170.36"
"2016-10-28","19803815266152.60"
"2016-10-31","19790894573771.98"
"2016-11-01","19652744146995.27"
"2016-11-02","19512794056812.41"
"2016-11-03","19422619202647.66"
"2016-11-04","19385178916066.72"
"2016-11-07","19816698068413.69"
"2016-11-08","19899019400109.51"
"2016-11-09","20100086574589.30"
"2016-11-10","20106652373103.52"
"2016-11-11","20076688774198.94"
"2016-11-14","20057195261222.11"
"2016-11-15","20218100272265.71"
"2016-11-16","20193006358385.14"
"2016-11-17","20288400824998.99"
"2016-11-18","20231578272058.22"
"2016-11-21","20384729158957.06"
"2016-11-22","20427120808132.47"
"2016-11-23","20435263965687.35"
"2016-11-25","20513676732192.82"
"2016-11-28","20413442323304.22"
"2016-11-29","20444836000179.33"
"2016-11-30","20352169957337.01"
"2016-12-01","20280778748828.80"
"2016-12-02","20280959215602.87"
"2016-12-05","20409277351475.34"
"2016-12-06","20475163312631.82"
"2016-12-07","20748313322712.70"
"2016-12-08","20793216253579.46"
"2016-12-09","20920599465312.18"
"2016-12-12","20892908032092.08"
"2016-12-13","21030013589944.88"
"2016-12-14","20870618726369.58"
"2016-12-15","20943932114558.00"
"2016-12-16","20897995584250.27"
"2016-12-19","20937791377116.38"
"2016-12-20","21015264607173.85"
"2016-12-21","20962385394220.85"
"2016-12-22","20918833912025.12"
"2016-12-23","20942028194061.93"
"2016-12-27","20987547627034.66"
"2016-12-28","20817338917057.59"
"2016-12-29","20809013430781.35"
"2016-12-30","20706887678787.74"
"2017-01-03","20866958723024.76"
"2017-01-04","20994255139396.77"
"2017-01-05","20962183986398.27"
"2017-01-06","21044521420881.59"
"2017-01-09","20976862877532.99"
"2017-01-10","20976816035412.73"
"2017-01-11","21039459100937.38"
"2017-01-12","20997164797999.33"
"2017-01-13","21036660605031.77"
"2017-01-17","20977843590396.10"
"2017-01-18","21014753591585.59"
"2017-01-19","20938939446803.57"
"2017-01-20","21009806851792.52"
"2017-01-23","20974061059366.90"
"2017-01-24","21109759493401.06"
"2017-01-25","21277224252100.44"
"2017-01-26","21261745130171.44"
"2017-01-27","21231110523584.31"
"2017-01-30","21091788051923.00"
"2017-01-31","21064668387234.66"
"2017-02-01","21061397705135.54"
"2017-02-02","21069841878600.97"
"2017-02-03","21215516749470.59"
"2017-02-06","21174397952437.73"
"2017-02-07","21187773665251.02"
"2017-02-08","21207037457242.59"
"2017-02-09","21327304029424.29"
"2017-02-10","21402477291039.05"
"2017-02-13","21512698450906.03"
"2017-02-14","21596357265863.73"
"2017-02-15","21696963768294.54"
"2017-02-16","21678761471454.44"
"2017-02-17","21724656568468.75"
"2017-02-21","21854606440785.48"
"2017-02-22","21834947566763.83"
"2017-02-23","21842191932641.10"
"2017-02-24","21870798989038.50"
"2017-02-27","21918636198156.08"
"2017-02-28","21835857899992.99"
"2017-03-01","22132675061897.42"
"2017-03-02","22002233183668.63"
"2017-03-03","22011172749009.13"
"2017-03-06","21939651452882.48"
"2017-03-07","21880764409062.90"
"2017-03-08","21836756386101.34"
"2017-03-09","21858916908527.01"
"2017-03-10","21928494052565.71"
"2017-03-13","21961020550006.20"
"2017-03-14","21879228674409.25"
"2017-03-15","22064764137349.12"
"2017-03-16","22038806744079.10"
"2017-03-17","22008357934774.97"
"2017-03-20","21989595816540.22"
"2017-03-21","21704792968965.14"
"2017-03-22","21743924309354.15"
"2017-03-23","21714068510490.57"
"2017-03-24","21693806748496.49"
"2017-03-27","21672880417356.33"
"2017-03-28","21825395167531.20"
"2017-03-29","21857461099567.44"
"2017-03-30","21918242915103.32"
"2017-03-31","21832934916267.37"
"2017-04-03","21794155920515.13"
"2017-04-04","21805771355053.40"
"2017-04-05","21738810385679.50"
"2017-04-06","21775044801336.27"
"2017-04-07","21756037684800.20"
"2017-04-10","21772612227705.56"
"2017-04-11","21741466155151.94"
"2017-04-12","21667321999528.44"
"2017-04-13","21525432056545.82"
"2017-04-17","21715732442567.34"
"2017-04-18","21655074886666.30"
"2017-04-19","21622177207239.15"
"2017-04-20","21783838023653.48"
"2017-04-21","21721244217459.64"
"2017-04-24","21962548084095.89"
"2017-04-25","22096498520884.35"
"2017-04-26","22086581511385.51"
"2017-04-27","22105668852227.25"
"2017-04-28","22094539017208.91"
"2017-05-01","22137914321526.76"
"2017-05-02","22167598453064.98"
"2017-05-03","22147451655040.33"
"2017-05-04","22168461145910.97"
"2017-05-05","22243925282242.77"
"2017-05-08","22249350086988.74"
"2017-05-09","22229688338858.52"
"2017-05-10","22251695351341.16"
"2017-05-11","22203839206662.06"
"2017-05-12","22173480729143.46"
"2017-05-15","22276287074726.77"
"2017-05-16","22264184900127.29"
"2017-05-17","21864011814262.42"
"2017-05-18","21951218397234.52"
"2017-05-19","22095248160445.37"
"2017-05-22","22214353233349.89"
"2017-05-23","22258001853104.02"
"2017-05-24","22320261882393.80"
"2017-05-25","22431938831343.15"
"2017-05-26","22442107268107.15"
"2017-05-30","22420925163847.33"
"2017-05-31","22405311231739.94"
"2017-06-01","22586672936783.81"
"2017-06-02","22671097053819.69"
"2017-06-05","22655323360705.14"
"2017-06-06","22584574091615.34"
"2017-06-07","22624968135862.27"
"2017-06-08","22633106388251.07"
"2017-06-09","22578846644231.99"
"2017-06-12","22551131212096.86"
"2017-06-13","22659254433094.00"
"2017-06-14","22637913914352.62"
"2017-06-15","22579788085628.04"
"2017-06-16","22576319542361.83"
"2017-06-19","22827560897159.24"
"2017-06-20","22605565221103.68"
"2017-06-21","22607265838706.44"
"2017-06-22","22597129516785.44"
"2017-06-23","22639526209606.36"
"2017-06-26","22635283502397.85"
"2017-06-27","22445336230615.57"
"2017-06-28","22647967889910.07"
"2017-06-29","22443620632734.14"
"2017-06-30","22456685931767.19"
"2017-07-03","22480774859324.02"
"2017-07-05","22526940338013.99"
"2017-07-06","22324227083394.19"
"2017-07-07","22473478567722.78"
"2017-07-10","22500456763937.01"
"2017-07-11","22484840212808.10"
"2017-07-12","22651768304003.09"
"2017-07-13","22693071574721.46"
"2017-07-14","22800670783660.68"
"2017-07-17","22799588038234.76"
"2017-07-18","22825249687732.53"
"2017-07-19","22946299713149.87"
"2017-07-20","22946444364041.00"
"2017-07-21","22942919675576.44"
"2017-07-24","22925374238560.59"
"2017-07-25","23030534989017.15"
"2017-07-26","22923711347141.93"
"2017-07-27","22894548063823.09"
"2017-07-28","22868816975433.31"
"2017-07-31","22844171198361.81"
"2017-08-01","22901201402115.28"
"2017-08-02","22911610609905.73"
"2017-08-03","22858970569200.42"
"2017-08-04","22903359078334.13"
"2017-08-07","22944108416503.14"
"2017-08-08","22893991776011.66"
"2017-08-09","22881272563164.07"
"2017-08-10","22547121772946.52"
"2017-08-11","22581487707917.22"
"2017-08-14","22808075905099.22"
"2017-08-15","22797352851462.74"
"2017-08-16","22832348459073.49"
"2017-08-17","22481625077029.40"
"2017-08-18","22441330557197.46"
"2017-08-21","22462733054918.15"
"2017-08-22","22690409886205.94"
"2017-08-23","22615699578262.84"
"2017-08-24","22563164895830.27"
"2017-08-25","22591936872156.95"
"2017-08-28","22619036355836.18"
"2017-08-29","22631505536280.66"
"2017-08-30","22738774402300.52"
"2017-08-31","22886183123196.72"
"2017-09-01","22904111331820.89"
"2017-09-05","22735525501459.76"
"2017-09-06","22806926757029.27"
"2017-09-07","22814658903481.07"
"2017-09-08","22774375397303.41"
"2017-09-11","23010544836196.90"
"2017-09-12","23084082129458.52"
"2017-09-13","23102969011389.13"
"2017-09-14","23067416084589.06"
"2017-09-15","23100679565408.43"
"2017-09-18","23134550215629.86"
"2017-09-19","23156060025325.41"
"2017-09-20","23176756921459.59"
"2017-09-21","23105529064313.99"
"2017-09-22","23113080325324.45"
"2017-09-25","23048738952050.34"
"2017-09-26","23059497959077.62"
"2017-09-27","23171209018806.60"
"2017-09-28","23201202276758.64"
"2017-09-29","23288221255927.94"
"2017-10-02","23319625008777.73"
"2017-10-03","23371838552929.47"
"2017-10-04","23393338893655.02"
"2017-10-05","23537505173842.69"
"2017-10-06","23521672899808.60"
"2017-10-09","23483683556726.67"
"2017-10-10","23538806559799.27"
"2017-10-11","23598193419780.31"
"2017-10-12","23576775520376.64"
"2017-10-13","23580045305580.76"
"2017-10-16","23617441901481.68"
"2017-10-17","23634062162017.27"
"2017-10-18","23655491464828.72"
"2017-10-19","23647839236004.16"
"2017-10-20","23765035727098.94"
"2017-10-23","23665174823479.47"
"2017-10-24","23706715365828.97"
"2017-10-25","23611234017608.67"
"2017-10-26","23633415948247.36"
"2017-10-27","23858262491689.86"
"2017-10-30","23782836742318.29"
"2017-10-31","23802665980932.40"
"2017-11-01","23846892603809.39"
"2017-11-02","23855276477034.40"
"2017-11-03","23930195507299.16"
"2017-11-06","23953899304041.80"
"2017-11-07","23957770178981.03"
"2017-11-08","23997474814721.82"
"2017-11-09","23904856942236.57"
"2017-11-10","23882293238012.37"
"2017-11-13","23906996532007.03"
"2017-11-14","23863305444782.20"
"2017-11-15","23728839118437.21"
"2017-11-16","23934055977366.42"
"2017-11-17","23866294198387.86"
"2017-11-20","23894014913050.25"
"2017-11-21","24051408361094.67"
"2017-11-22","24038923600189.26"
"2017-11-24","24093200409206.01"
"2017-11-27","24101664415244.44"
"2017-11-28","24312604774462.01"
"2017-11-29","24279539679712.79"
"2017-11-30","24467068372081.38"
"2017-12-01","24412979412196.39"
"2017-12-04","24378673239985.23"
"2017-12-05","24298277927160.27"
